DATE	TIME	TZCD	VALUE	PRECISION	REMARK	FLAGS	QA
20130107	110000	CST	0.00	2	 		W
20130107	111500	CST	0.00	2	 		W
20130107	113000	CST	0.00	2	 		W
20130107	114500	CST	0.00	2	 		W
20130107	120000	CST	0.00	2	 		W
20130107	121500	CST	0.00	2	 		W
20130107	123000	CST	0.00	2	 		W
20130107	124500	CST	0.00	2	 		W
20130107	130000	CST	0.00	2	 		W
20130107	131500	CST	0.00	2	 		W
20130107	133000	CST	0.00	2	 		W
20130107	134500	CST	0.00	2	 		W
20130107	140000	CST	0.00	2	 		W
20130107	141500	CST	0.00	2	 		W
20130107	143000	CST	0.00	2	 		W
20130107	144500	CST	0.00	2	 		W
20130107	150000	CST	0.00	2	 		W
20130107	151500	CST	0.00	2	 		W
20130107	153000	CST	0.00	2	 		W
20130107	154500	CST	0.00	2	 		W
20130107	160000	CST	0.00	2	 		W
20130107	161500	CST	0.00	2	 		W
20130107	163000	CST	0.00	2	 		W
20130107	164500	CST	0.00	2	 		W
20130107	170000	CST	0.00	2	 		W
20130107	171500	CST	0.00	2	 		W
20130107	173000	CST	0.00	2	 		W
20130107	174500	CST	0.00	2	 		W
20130107	180000	CST	0.00	2	 		W
20130107	181500	CST	0.00	2	 		W
20130107	183000	CST	0.00	2	 		W
20130107	184500	CST	0.00	2	 		W
20130107	190000	CST	0.00	2	 		W
20130107	191500	CST	0.00	2	 		W
20130107	193000	CST	0.00	2	 		W
20130107	194500	CST	0.00	2	 		W
20130107	200000	CST	0.00	2	 		W
20130107	201500	CST	0.00	2	 		W
20130107	203000	CST	0.00	2	 		W
20130107	204500	CST	0.00	2	 		W
20130107	210000	CST	0.00	2	 		W
20130107	211500	CST	0.00	2	 		W
20130107	213000	CST	0.00	2	 		W
20130107	214500	CST	0.00	2	 		W
20130107	220000	CST	0.00	2	 		W
20130107	221500	CST	0.00	2	 		W
20130107	223000	CST	0.00	2	 		W
20130107	224500	CST	0.00	2	 		W
20130107	230000	CST	0.00	2	 		W
20130107	231500	CST	0.00	2	 		W
20130107	233000	CST	0.00	2	 		W
20130107	234500	CST	0.00	2	 		W
20130108	000000	CST	0.00	2	 		W
20130108	001500	CST	0.00	2	 		W
20130108	003000	CST	0.00	2	 		W
20130108	004500	CST	0.00	2	 		W
20130108	010000	CST	0.00	2	 		W
20130108	011500	CST	0.00	2	 		W
20130108	013000	CST	0.00	2	 		W
20130108	014500	CST	0.00	2	 		W
20130108	020000	CST	0.00	2	 		W
20130108	021500	CST	0.00	2	 		W
20130108	023000	CST	0.00	2	 		W
20130108	024500	CST	0.00	2	 		W
20130108	030000	CST	0.00	2	 		W
20130108	031500	CST	0.00	2	 		W
20130108	033000	CST	0.00	2	 		W
20130108	034500	CST	0.00	2	 		W
20130108	040000	CST	0.00	2	 		W
20130108	041500	CST	0.00	2	 		W
20130108	043000	CST	0.00	2	 		W
20130108	044500	CST	0.00	2	 		W
20130108	050000	CST	0.00	2	 		W
20130108	051500	CST	0.00	2	 		W
20130108	053000	CST	0.00	2	 		W
20130108	054500	CST	0.00	2	 		W
20130108	060000	CST	0.00	2	 		W
20130108	061500	CST	0.00	2	 		W
20130108	063000	CST	0.00	2	 		W
20130108	064500	CST	0.00	2	 		W
20130108	070000	CST	0.00	2	 		W
20130108	071500	CST	0.00	2	 		W
20130108	073000	CST	0.00	2	 		W
20130108	074500	CST	0.00	2	 		W
20130108	080000	CST	0.00	2	 		W
20130108	081500	CST	0.00	2	 		W
20130108	083000	CST	0.00	2	 		W
20130108	084500	CST	0.00	2	 		W
20130108	090000	CST	0.00	2	 		W
20130108	091500	CST	0.00	2	 		W
20130108	093000	CST	0.00	2	 		W
20130108	094500	CST	0.00	2	 		W
20130108	100000	CST	0.00	2	 		W
20130108	101500	CST	0.00	2	 		W
20130108	103000	CST	0.00	2	 		W
20130108	104500	CST	0.00	2	 		W
20130108	110000	CST	0.00	2	 		W
20130108	111500	CST	0.00	2	 		W
20130108	113000	CST	0.00	2	 		W
20130108	114500	CST	0.00	2	 		W
20130108	120000	CST	0.00	2	 		W
20130108	121500	CST	0.00	2	 		W
20130108	123000	CST	0.00	2	 		W
20130108	124500	CST	0.00	2	 		W
20130108	130000	CST	0.00	2	 		W
20130108	131500	CST	0.00	2	 		W
20130108	133000	CST	0.00	2	 		W
20130108	134500	CST	0.00	2	 		W
20130108	140000	CST	0.00	2	 		W
20130108	141500	CST	0.00	2	 		W
20130108	143000	CST	0.00	2	 		W
20130108	144500	CST	0.00	2	 		W
20130108	150000	CST	0.00	2	 		W
20130108	151500	CST	0.00	2	 		W
20130108	153000	CST	0.00	2	 		W
20130108	154500	CST	0.00	2	 		W
20130108	160000	CST	0.00	2	 		W
20130108	161500	CST	0.00	2	 		W
20130108	163000	CST	0.00	2	 		W
20130108	164500	CST	0.00	2	 		W
20130108	170000	CST	0.00	2	 		W
20130108	171500	CST	0.00	2	 		W
20130108	173000	CST	0.00	2	 		W
20130108	174500	CST	0.00	2	 		W
20130108	180000	CST	0.00	2	 		W
20130108	181500	CST	0.00	2	 		W
20130108	183000	CST	0.00	2	 		W
20130108	184500	CST	0.00	2	 		W
20130108	190000	CST	0.00	2	 		W
20130108	191500	CST	0.00	2	 		W
20130108	193000	CST	0.00	2	 		W
20130108	194500	CST	0.00	2	 		W
20130108	200000	CST	0.00	2	 		W
20130108	201500	CST	0.00	2	 		W
20130108	203000	CST	0.00	2	 		W
20130108	204500	CST	0.00	2	 		W
20130108	210000	CST	0.00	2	 		W
20130108	211500	CST	0.00	2	 		W
20130108	213000	CST	0.00	2	 		W
20130108	214500	CST	0.00	2	 		W
20130108	220000	CST	0.00	2	 		W
20130108	221500	CST	0.00	2	 		W
20130108	223000	CST	0.00	2	 		W
20130108	223700	CST	0.00	2	e	*	W
20130108	224500	CST	0.00	2	F		W
20130108	230000	CST	0.00	2	 		W
20130108	231500	CST	0.00	2	 		W
20130108	233000	CST	0.00	2	 		W
20130108	233800	CST	0.00	2	e	*	W
20130108	234500	CST	0.00	2	F		W
20130109	000000	CST	0.00	2	 		W
20130109	001500	CST	0.00	2	 		W
20130109	003000	CST	0.00	2	 		W
20130109	004500	CST	0.00	2	 		W
20130109	010000	CST	0.00	2	 		W
20130109	011500	CST	0.00	2	 		W
20130109	013000	CST	0.00	2	 		W
20130109	014500	CST	0.00	2	 		W
20130109	020000	CST	0.00	2	 		W
20130109	021500	CST	0.00	2	 		W
20130109	023000	CST	0.00	2	 		W
20130109	024500	CST	0.00	2	 		W
20130109	030000	CST	0.00	2	 		W
20130109	031500	CST	0.00	2	 		W
20130109	033000	CST	0.00	2	 		W
20130109	034500	CST	0.00	2	 		W
20130109	034700	CST	0.00	2	e	*	W
20130109	040000	CST	0.00	2	F		W
20130109	041500	CST	0.00	2	 		W
20130109	043000	CST	0.00	2	 		W
20130109	044500	CST	0.00	2	 		W
20130109	050000	CST	0.00	2	 		W
20130109	051500	CST	0.00	2	 		W
20130109	053000	CST	0.00	2	 		W
20130109	054500	CST	0.00	2	 		W
20130109	060000	CST	0.00	2	 		W
20130109	061500	CST	0.00	2	 		W
20130109	063000	CST	0.00	2	 		W
20130109	064500	CST	0.00	2	 		W
20130109	070000	CST	0.00	2	 		W
20130109	071500	CST	0.00	2	 		W
20130109	073000	CST	0.00	2	 		W
20130109	074500	CST	0.00	2	 		W
20130109	080000	CST	0.00	2	 		W
20130109	081500	CST	0.00	2	 		W
20130109	083000	CST	0.00	2	 		W
20130109	084500	CST	0.00	2	 		W
20130109	090000	CST	0.00	2	 		W
20130109	091500	CST	0.00	2	 		W
20130109	093000	CST	0.00	2	 		W
20130109	094500	CST	0.00	2	 		W
20130109	100000	CST	0.00	2	 		W
20130109	101500	CST	0.00	2	 		W
20130109	103000	CST	0.00	2	 		W
20130109	104500	CST	0.00	2	 		W
20130109	110000	CST	0.00	2	 		W
20130109	111500	CST	0.00	2	 		W
20130109	113000	CST	0.00	2	 		W
20130109	114500	CST	0.00	2	 		W
20130109	120000	CST	0.00	2	 		W
20130109	121500	CST	0.00	2	 		W
20130109	123000	CST	0.00	2	 		W
20130109	124500	CST	0.00	2	 		W
20130109	130000	CST	0.00	2	 		W
20130109	131500	CST	0.00	2	 		W
20130109	133000	CST	0.00	2	 		W
20130109	134500	CST	0.00	2	 		W
20130109	140000	CST	0.00	2	 		W
20130109	141500	CST	0.00	2	 		W
20130109	143000	CST	0.00	2	 		W
20130109	144500	CST	0.00	2	 		W
20130109	150000	CST	0.00	2	 		W
20130109	151500	CST	0.00	2	 		W
20130109	153000	CST	0.00	2	 		W
20130109	154500	CST	0.00	2	 		W
20130109	160000	CST	0.00	2	 		W
20130109	161500	CST	0.00	2	 		W
20130109	163000	CST	0.00	2	 		W
20130109	164500	CST	0.00	2	 		W
20130109	170000	CST	0.00	2	 		W
20130109	171500	CST	0.00	2	 		W
20130109	173000	CST	0.00	2	 		W
20130109	174500	CST	0.00	2	 		W
20130109	180000	CST	0.00	2	 		W
20130109	181500	CST	0.00	2	 		W
20130109	183000	CST	0.00	2	 		W
20130109	184500	CST	0.00	2	 		W
20130109	190000	CST	0.00	2	 		W
20130109	191500	CST	0.00	2	 		W
20130109	193000	CST	0.00	2	 		W
20130109	194500	CST	0.00	2	 		W
20130109	200000	CST	0.00	2	 		W
20130109	201500	CST	0.00	2	 		W
20130109	203000	CST	0.00	2	 		W
20130109	204500	CST	0.00	2	 		W
20130109	210000	CST	0.00	2	 		W
20130109	211500	CST	0.00	2	 		W
20130109	213000	CST	0.00	2	 		W
20130109	214500	CST	0.00	2	 		W
20130109	220000	CST	0.00	2	 		W
20130109	221500	CST	0.00	2	 		W
20130109	223000	CST	0.00	2	 		W
20130109	224500	CST	0.00	2	 		W
20130109	225500	CST	0.00	2	 		W
20130109	225600	CST	0.00	2	 		W
20130109	225700	CST	0.00	2	 		W
20130109	225800	CST	0.00	2	 		W
20130109	225900	CST	0.00	2	 		W
20130109	230000	CST	0.00	2	 		W
20130109	230100	CST	0.00	2	 		W
20130109	230200	CST	0.00	2	 		W
20130109	230300	CST	0.00	2	 		W
20130109	230400	CST	0.00	2	 		W
20130109	230500	CST	0.00	2	 		W
20130109	230600	CST	0.00	2	 		W
20130109	230700	CST	0.00	2	 		W
20130109	230800	CST	0.00	2	 		W
20130109	230900	CST	0.00	2	 		W
20130109	231000	CST	0.00	2	 		W
20130109	231100	CST	0.00	2	 		W
20130109	231200	CST	0.00	2	 		W
20130109	231300	CST	0.00	2	 		W
20130109	231400	CST	0.00	2	 		W
20130109	231500	CST	0.00	2	 		W
20130109	231600	CST	0.00	2	 		W
20130109	231700	CST	0.00	2	 		W
20130109	231800	CST	0.00	2	 		W
20130109	231900	CST	0.00	2	 		W
20130109	232000	CST	0.00	2	 		W
20130109	232100	CST	0.00	2	 		W
20130109	232200	CST	0.00	2	 		W
20130109	232300	CST	0.00	2	 		W
20130109	232400	CST	0.00	2	 		W
20130109	232500	CST	0.00	2	 		W
20130109	232600	CST	0.00	2	 		W
20130109	232700	CST	0.00	2	 		W
20130109	232800	CST	0.00	2	 		W
20130109	232900	CST	0.00	2	 		W
20130109	233000	CST	0.00	2	 		W
20130109	233100	CST	0.00	2	 		W
20130109	233200	CST	0.00	2	 		W
20130109	233300	CST	0.00	2	 		W
20130109	233400	CST	0.00	2	 		W
20130109	233500	CST	0.00	2	 		W
20130109	233600	CST	0.00	2	 		W
20130109	233700	CST	0.00	2	 		W
20130109	233800	CST	0.00	2	 		W
20130109	233900	CST	0.00	2	 		W
20130109	234000	CST	0.00	2	 		W
20130109	234100	CST	0.00	2	 		W
20130109	234200	CST	0.00	2	 		W
20130109	234300	CST	0.00	2	 		W
20130109	234400	CST	0.00	2	 		W
20130109	234500	CST	0.00	2	 		W
20130109	234600	CST	0.00	2	 		W
20130109	234700	CST	0.00	2	 		W
20130109	234800	CST	0.00	2	 		W
20130109	234900	CST	0.00	2	 		W
20130109	235000	CST	0.00	2	 		W
20130109	235100	CST	0.00	2	 		W
20130109	235200	CST	0.00	2	 		W
20130109	235300	CST	0.00	2	 		W
20130109	235400	CST	0.00	2	 		W
20130109	235500	CST	0.00	2	 		W
20130109	235600	CST	0.00	2	 		W
20130109	235700	CST	0.00	2	 		W
20130109	235800	CST	0.00	2	 		W
20130109	235900	CST	0.00	2	 		W
20130110	000000	CST	0.00	2	 		W
20130110	000100	CST	0.00	2	 		W
20130110	000200	CST	0.00	2	 		W
20130110	000300	CST	0.00	2	 		W
20130110	000400	CST	0.00	2	 		W
20130110	000500	CST	0.00	2	 		W
20130110	000600	CST	0.00	2	 		W
20130110	000700	CST	0.00	2	 		W
20130110	000800	CST	0.00	2	 		W
20130110	000900	CST	0.00	2	 		W
20130110	001000	CST	0.00	2	 		W
20130110	001100	CST	0.00	2	 		W
20130110	001200	CST	0.00	2	 		W
20130110	001300	CST	0.00	2	 		W
20130110	001400	CST	0.00	2	 		W
20130110	001500	CST	0.00	2	 		W
20130110	001600	CST	0.00	2	 		W
20130110	001700	CST	0.00	2	 		W
20130110	001800	CST	0.00	2	 		W
20130110	001900	CST	0.00	2	 		W
20130110	002000	CST	0.00	2	 		W
20130110	002100	CST	0.00	2	 		W
20130110	002200	CST	0.00	2	 		W
20130110	002300	CST	0.00	2	 		W
20130110	002400	CST	0.00	2	 		W
20130110	002500	CST	0.00	2	 		W
20130110	002600	CST	0.00	2	 		W
20130110	002700	CST	0.00	2	 		W
20130110	002800	CST	0.00	2	 		W
20130110	002900	CST	0.00	2	 		W
20130110	003000	CST	0.00	2	 		W
20130110	003100	CST	0.00	2	 		W
20130110	003200	CST	0.00	2	 		W
20130110	003300	CST	0.00	2	 		W
20130110	003400	CST	0.00	2	 		W
20130110	003500	CST	0.00	2	 		W
20130110	003600	CST	0.00	2	 		W
20130110	003700	CST	0.00	2	 		W
20130110	003800	CST	0.00	2	 		W
20130110	003900	CST	0.00	2	 		W
20130110	004000	CST	0.00	2	 		W
20130110	004100	CST	0.00	2	 		W
20130110	004200	CST	0.00	2	 		W
20130110	004300	CST	0.00	2	 		W
20130110	004400	CST	0.00	2	 		W
20130110	004500	CST	0.00	2	 		W
20130110	004600	CST	0.00	2	 		W
20130110	004700	CST	0.00	2	 		W
20130110	004800	CST	0.00	2	 		W
20130110	004900	CST	0.00	2	 		W
20130110	005000	CST	0.00	2	 		W
20130110	005100	CST	0.00	2	 		W
20130110	005200	CST	0.00	2	 		W
20130110	005300	CST	0.00	2	 		W
20130110	005400	CST	0.00	2	 		W
20130110	005500	CST	0.00	2	 		W
20130110	005600	CST	0.00	2	 		W
20130110	005700	CST	0.00	2	 		W
20130110	005800	CST	0.00	2	 		W
20130110	005900	CST	0.00	2	 		W
20130110	010000	CST	0.00	2	 		W
20130110	010100	CST	0.00	2	 		W
20130110	010200	CST	0.00	2	 		W
20130110	010300	CST	0.00	2	 		W
20130110	010400	CST	0.00	2	 		W
20130110	010500	CST	0.00	2	 		W
20130110	010600	CST	0.00	2	 		W
20130110	010700	CST	0.00	2	 		W
20130110	010800	CST	0.00	2	 		W
20130110	010900	CST	0.00	2	 		W
20130110	011000	CST	0.00	2	 		W
20130110	011100	CST	0.00	2	 		W
20130110	011200	CST	0.00	2	 		W
20130110	011300	CST	0.00	2	 		W
20130110	011400	CST	0.00	2	 		W
20130110	011500	CST	0.00	2	 		W
20130110	011600	CST	0.00	2	 		W
20130110	011700	CST	0.00	2	 		W
20130110	011800	CST	0.00	2	 		W
20130110	011900	CST	0.00	2	 		W
20130110	012000	CST	0.00	2	 		W
20130110	012100	CST	0.00	2	 		W
20130110	012200	CST	0.00	2	 		W
20130110	012300	CST	0.00	2	 		W
20130110	012400	CST	0.00	2	 		W
20130110	012500	CST	0.00	2	 		W
20130110	012600	CST	0.00	2	 		W
20130110	012700	CST	0.00	2	 		W
20130110	012800	CST	0.00	2	 		W
20130110	012900	CST	0.00	2	 		W
20130110	013000	CST	0.00	2	 		W
20130110	013100	CST	0.00	2	 		W
20130110	013200	CST	0.00	2	 		W
20130110	013300	CST	0.00	2	 		W
20130110	013400	CST	0.00	2	 		W
20130110	013500	CST	0.00	2	 		W
20130110	013600	CST	0.00	2	 		W
20130110	013700	CST	0.00	2	 		W
20130110	013800	CST	0.00	2	 		W
20130110	013900	CST	0.00	2	 		W
20130110	014000	CST	0.00	2	 		W
20130110	014100	CST	0.00	2	 		W
20130110	014200	CST	0.00	2	 		W
20130110	014300	CST	0.00	2	 		W
20130110	014400	CST	0.00	2	 		W
20130110	014500	CST	0.00	2	 		W
20130110	014600	CST	0.00	2	 		W
20130110	014700	CST	0.00	2	 		W
20130110	014800	CST	0.00	2	 		W
20130110	014900	CST	0.00	2	 		W
20130110	015000	CST	0.00	2	 		W
20130110	015100	CST	0.00	2	 		W
20130110	015200	CST	0.00	2	 		W
20130110	015300	CST	0.00	2	 		W
20130110	015400	CST	0.00	2	 		W
20130110	015500	CST	0.00	2	 		W
20130110	015600	CST	0.00	2	 		W
20130110	015700	CST	0.00	2	 		W
20130110	015800	CST	0.00	2	 		W
20130110	015900	CST	0.00	2	 		W
20130110	020000	CST	0.00	2	 		W
20130110	020100	CST	0.00	2	 		W
20130110	020200	CST	0.00	2	 		W
20130110	020300	CST	0.00	2	 		W
20130110	020400	CST	0.00	2	 		W
20130110	020500	CST	0.00	2	 		W
20130110	020600	CST	0.00	2	 		W
20130110	020700	CST	0.00	2	 		W
20130110	020800	CST	0.00	2	 		W
20130110	020900	CST	0.00	2	 		W
20130110	021000	CST	0.00	2	 		W
20130110	021100	CST	0.00	2	 		W
20130110	021200	CST	0.00	2	 		W
20130110	021300	CST	0.00	2	 		W
20130110	021400	CST	0.00	2	 		W
20130110	021500	CST	0.00	2	 		W
20130110	021600	CST	0.00	2	 		W
20130110	021700	CST	0.00	2	 		W
20130110	021800	CST	0.00	2	 		W
20130110	021900	CST	0.00	2	 		W
20130110	022000	CST	0.00	2	 		W
20130110	022100	CST	0.00	2	 		W
20130110	022200	CST	0.00	2	 		W
20130110	022300	CST	0.00	2	 		W
20130110	022400	CST	0.00	2	 		W
20130110	022500	CST	0.00	2	 		W
20130110	022600	CST	0.00	2	 		W
20130110	022700	CST	0.00	2	 		W
20130110	022800	CST	0.00	2	 		W
20130110	022900	CST	0.00	2	 		W
20130110	023000	CST	0.00	2	 		W
20130110	023100	CST	0.00	2	 		W
20130110	023200	CST	0.00	2	 		W
20130110	023300	CST	0.00	2	 		W
20130110	023400	CST	0.00	2	 		W
20130110	023500	CST	0.00	2	 		W
20130110	023600	CST	0.00	2	 		W
20130110	023700	CST	0.00	2	 		W
20130110	023800	CST	0.00	2	 		W
20130110	023900	CST	0.00	2	 		W
20130110	024000	CST	0.00	2	 		W
20130110	024100	CST	0.00	2	 		W
20130110	024200	CST	0.00	2	 		W
20130110	024300	CST	0.00	2	 		W
20130110	024400	CST	0.00	2	 		W
20130110	024500	CST	0.00	2	 		W
20130110	024600	CST	0.00	2	 		W
20130110	024700	CST	0.00	2	 		W
20130110	024800	CST	0.00	2	 		W
20130110	024900	CST	0.00	2	 		W
20130110	025000	CST	0.00	2	 		W
20130110	025100	CST	0.00	2	 		W
20130110	025200	CST	0.00	2	 		W
20130110	025300	CST	0.00	2	 		W
20130110	025400	CST	0.00	2	 		W
20130110	025500	CST	0.00	2	 		W
20130110	025600	CST	0.00	2	 		W
20130110	025700	CST	0.00	2	 		W
20130110	025800	CST	0.00	2	 		W
20130110	025900	CST	0.00	2	 		W
20130110	030000	CST	0.00	2	 		W
20130110	030100	CST	0.00	2	 		W
20130110	030200	CST	0.00	2	 		W
20130110	030300	CST	0.00	2	 		W
20130110	030400	CST	0.00	2	 		W
20130110	030500	CST	0.00	2	 		W
20130110	030600	CST	0.00	2	 		W
20130110	030700	CST	0.00	2	 		W
20130110	030800	CST	0.00	2	 		W
20130110	030900	CST	0.00	2	 		W
20130110	031000	CST	0.00	2	 		W
20130110	031100	CST	0.00	2	 		W
20130110	031200	CST	0.00	2	 		W
20130110	031300	CST	0.00	2	 		W
20130110	031400	CST	0.00	2	 		W
20130110	031500	CST	0.00	2	 		W
20130110	031600	CST	0.00	2	 		W
20130110	031700	CST	0.00	2	 		W
20130110	031800	CST	0.00	2	 		W
20130110	031900	CST	0.00	2	 		W
20130110	032000	CST	0.00	2	 		W
20130110	032100	CST	0.00	2	 		W
20130110	032200	CST	0.00	2	 		W
20130110	032300	CST	0.00	2	 		W
20130110	032400	CST	0.00	2	 		W
20130110	032500	CST	0.00	2	 		W
20130110	032600	CST	0.00	2	 		W
20130110	032700	CST	0.00	2	 		W
20130110	032800	CST	0.00	2	 		W
20130110	032900	CST	0.00	2	 		W
20130110	033000	CST	0.00	2	 		W
20130110	033100	CST	0.00	2	 		W
20130110	033200	CST	0.00	2	 		W
20130110	033300	CST	0.00	2	 		W
20130110	033400	CST	0.00	2	 		W
20130110	033500	CST	0.00	2	 		W
20130110	033600	CST	0.00	2	 		W
20130110	033700	CST	0.00	2	 		W
20130110	033800	CST	0.00	2	 		W
20130110	033900	CST	0.00	2	 		W
20130110	034000	CST	0.00	2	 		W
20130110	034100	CST	0.00	2	 		W
20130110	034200	CST	0.00	2	 		W
20130110	034300	CST	0.00	2	 		W
20130110	034400	CST	0.00	2	 		W
20130110	034500	CST	0.00	2	 		W
20130110	034600	CST	0.00	2	 		W
20130110	034700	CST	0.00	2	 		W
20130110	034800	CST	0.00	2	 		W
20130110	034900	CST	0.00	2	 		W
20130110	035000	CST	0.00	2	 		W
20130110	035100	CST	0.00	2	 		W
20130110	035200	CST	0.00	2	 		W
20130110	035300	CST	0.00	2	 		W
20130110	035400	CST	0.00	2	 		W
20130110	035500	CST	0.00	2	 		W
20130110	035600	CST	0.00	2	 		W
20130110	035700	CST	0.00	2	 		W
20130110	035800	CST	0.00	2	 		W
20130110	035900	CST	0.00	2	 		W
20130110	040000	CST	0.00	2	 		W
20130110	040100	CST	0.00	2	 		W
20130110	040200	CST	0.00	2	 		W
20130110	040300	CST	0.00	2	 		W
20130110	040400	CST	0.00	2	 		W
20130110	040500	CST	0.00	2	 		W
20130110	040600	CST	0.00	2	 		W
20130110	040700	CST	0.00	2	 		W
20130110	040800	CST	0.00	2	 		W
20130110	040900	CST	0.00	2	 		W
20130110	041000	CST	0.00	2	 		W
20130110	041100	CST	0.00	2	 		W
20130110	041200	CST	0.00	2	 		W
20130110	041300	CST	0.00	2	 		W
20130110	041400	CST	0.00	2	 		W
20130110	041500	CST	0.00	2	 		W
20130110	041600	CST	0.00	2	 		W
20130110	041700	CST	0.00	2	 		W
20130110	041800	CST	0.00	2	 		W
20130110	041900	CST	0.00	2	 		W
20130110	042000	CST	0.00	2	 		W
20130110	042100	CST	0.00	2	 		W
20130110	042200	CST	0.00	2	 		W
20130110	042300	CST	0.00	2	 		W
20130110	042400	CST	0.00	2	 		W
20130110	042500	CST	0.00	2	 		W
20130110	042600	CST	0.00	2	 		W
20130110	042700	CST	0.00	2	 		W
20130110	042800	CST	0.00	2	 		W
20130110	042900	CST	0.00	2	 		W
20130110	043000	CST	0.00	2	 		W
20130110	043100	CST	0.00	2	 		W
20130110	043200	CST	0.00	2	 		W
20130110	043300	CST	0.00	2	 		W
20130110	043400	CST	0.00	2	 		W
20130110	043500	CST	0.00	2	 		W
20130110	043600	CST	0.00	2	 		W
20130110	043700	CST	0.00	2	 		W
20130110	043800	CST	0.00	2	 		W
20130110	043900	CST	0.00	2	 		W
20130110	044000	CST	0.00	2	 		W
20130110	044100	CST	0.00	2	 		W
20130110	044200	CST	0.00	2	 		W
20130110	044300	CST	0.00	2	 		W
20130110	044400	CST	0.00	2	 		W
20130110	044500	CST	0.00	2	 		W
20130110	044600	CST	0.00	2	 		W
20130110	044700	CST	0.00	2	 		W
20130110	044800	CST	0.00	2	 		W
20130110	044900	CST	0.00	2	 		W
20130110	045000	CST	0.00	2	 		W
20130110	045100	CST	0.00	2	 		W
20130110	045200	CST	0.00	2	 		W
20130110	045300	CST	0.00	2	 		W
20130110	045400	CST	0.00	2	 		W
20130110	045500	CST	0.00	2	 		W
20130110	045600	CST	0.00	2	 		W
20130110	045700	CST	0.00	2	 		W
20130110	045800	CST	0.00	2	 		W
20130110	045900	CST	0.00	2	 		W
20130110	050000	CST	0.00	2	 		W
20130110	050100	CST	0.00	2	 		W
20130110	050200	CST	0.00	2	 		W
20130110	050300	CST	0.00	2	 		W
20130110	050400	CST	0.00	2	 		W
20130110	050500	CST	0.00	2	 		W
20130110	050600	CST	0.00	2	 		W
20130110	050700	CST	0.00	2	 		W
20130110	050800	CST	0.00	2	 		W
20130110	050900	CST	0.00	2	 		W
20130110	051000	CST	0.00	2	 		W
20130110	051100	CST	0.00	2	 		W
20130110	051200	CST	0.00	2	 		W
20130110	051300	CST	0.00	2	 		W
20130110	051400	CST	0.00	2	 		W
20130110	051500	CST	0.00	2	 		W
20130110	051600	CST	0.00	2	 		W
20130110	051700	CST	0.00	2	 		W
20130110	051800	CST	0.00	2	 		W
20130110	051900	CST	0.00	2	 		W
20130110	052000	CST	0.00	2	 		W
20130110	052100	CST	0.00	2	 		W
20130110	052200	CST	0.00	2	 		W
20130110	052300	CST	0.00	2	 		W
20130110	052400	CST	0.00	2	 		W
20130110	052500	CST	0.00	2	 		W
20130110	052600	CST	0.00	2	 		W
20130110	052700	CST	0.00	2	 		W
20130110	052800	CST	0.00	2	 		W
20130110	052900	CST	0.00	2	 		W
20130110	053000	CST	0.00	2	 		W
20130110	053100	CST	0.00	2	 		W
20130110	053200	CST	0.00	2	 		W
20130110	053300	CST	0.00	2	 		W
20130110	053400	CST	0.00	2	 		W
20130110	053500	CST	0.00	2	 		W
20130110	053600	CST	0.00	2	 		W
20130110	053700	CST	0.00	2	 		W
20130110	053800	CST	0.00	2	 		W
20130110	053900	CST	0.00	2	 		W
20130110	054000	CST	0.00	2	 		W
20130110	054100	CST	0.00	2	 		W
20130110	054200	CST	0.00	2	 		W
20130110	054300	CST	0.00	2	 		W
20130110	054400	CST	0.00	2	 		W
20130110	054500	CST	0.00	2	 		W
20130110	054600	CST	0.00	2	 		W
20130110	054700	CST	0.00	2	 		W
20130110	054800	CST	0.00	2	 		W
20130110	054900	CST	0.00	2	 		W
20130110	055000	CST	0.00	2	 		W
20130110	055100	CST	0.00	2	 		W
20130110	055200	CST	0.00	2	 		W
20130110	055300	CST	0.00	2	 		W
20130110	055400	CST	0.00	2	 		W
20130110	055500	CST	0.00	2	 		W
20130110	055600	CST	0.00	2	 		W
20130110	055700	CST	0.00	2	 		W
20130110	055800	CST	0.00	2	 		W
20130110	055900	CST	0.00	2	 		W
20130110	060000	CST	0.00	2	 		W
20130110	060100	CST	0.00	2	 		W
20130110	060200	CST	0.00	2	 		W
20130110	060300	CST	0.00	2	 		W
20130110	060400	CST	0.00	2	 		W
20130110	060500	CST	0.00	2	 		W
20130110	060600	CST	0.00	2	 		W
20130110	060700	CST	0.00	2	 		W
20130110	060800	CST	0.00	2	 		W
20130110	060900	CST	0.00	2	 		W
20130110	061000	CST	0.00	2	 		W
20130110	061100	CST	0.00	2	 		W
20130110	061200	CST	0.00	2	 		W
20130110	061300	CST	0.00	2	 		W
20130110	061400	CST	0.00	2	 		W
20130110	061500	CST	0.00	2	 		W
20130110	061600	CST	0.00	2	 		W
20130110	061700	CST	0.00	2	 		W
20130110	061800	CST	0.00	2	 		W
20130110	061900	CST	0.00	2	 		W
20130110	062000	CST	0.00	2	 		W
20130110	062100	CST	0.00	2	 		W
20130110	062200	CST	0.00	2	 		W
20130110	062300	CST	0.00	2	 		W
20130110	062400	CST	0.00	2	 		W
20130110	062500	CST	0.00	2	 		W
20130110	062600	CST	0.00	2	 		W
20130110	062700	CST	0.00	2	 		W
20130110	062800	CST	0.00	2	 		W
